Chaitophorus versicolor
Chaitophorus viminalis
Chaitophorus viminicola
Chromaphis juglandicola
Cinara (Cupressobium) cupressi
Cinara (Cupressobium) fresai
Cinara (Cupressobium) juniperi
Cinara (Cupressobium) louisianensis
Cinara (Cupressobium) petersoni
Cinara (Cupressobium) tujafilina
Cinara abieticola
Cinara acadiana
Cinara alacra
Cinara alaskana
Cinara anelia
Cinara anzai
Cinara apini
Cinara arizonica
Cinara atlantica
Cinara atlantica
Cinara atra
Cinara atripes
Cinara azteca
Cinara banksiana
Cinara bogdanovi
Cinara bonica
Cinara bonita
Cinara braggii
Cinara brevipilosa
Cinara brevispinosa
Cinara burrilli
Cinara caliente
Cinara californica
Cinara caliginosa
Cinara canatra
Cinara caudelli
Cinara cedri
Cinara chinookiana
Cinara cognita
Cinara coloradensis
Cinara commatula
Cinara confinis
Cinara contortae
Cinara costata
Cinara cronartii
Cinara cupressi
Cinara curtihirsuta
Cinara curvipes
Cinara diabola
Cinara dubia
Cinara edulis
Cinara engelmanniensis
Cinara essigi
Cinara ferrisi
Cinara flexilis
Cinara fornacula
Cinara fresai
Cinara gentneri
Cinara glabra
Cinara glacialis
Cinara glehna
Cinara glehna
Cinara glehna
Cinara gracilis
Cinara grande
Cinara harmonia
Cinara hirsuta
Cinara hirticula
Cinara hottesi
Cinara inscripta
Cinara jucunda
Cinara juniperensis
Cinara juniperi 
Cinara juniperivora
Cinara kiusa
Cinara kuchea
Cinara laricifex
Cinara laricifoliae
Cinara laricis
Cinara louisianensis
Cinara lyallii
Cinara manitobensis
Cinara mariana
Cinara medispinosa
Cinara melaina
Cinara minuta
Cinara moketa
Cinara montanensis
Cinara montanesa
Cinara murrayanae
Cinara nepticula
Cinara newelli
Cinara nigra
Cinara nigripes
Cinara nigrita
Cinara nimbata
Cinara obscura
Cinara occidentalis
Cinara ontarioensis
Cinara oregonensis
Cinara oregoni
Cinara osborni
Cinara pacifica
Cinara parvicornis
Cinara pergandei
Cinara petersoni
Cinara piceicola
Cinara pilicornis
Cinara pilicornis
Cinara pilicornis
Cinara pinea
Cinara pinea
Cinara pini
Cinara pinicola
Cinara piniradicis
Cinara pinivora
Cinara poketa
Cinara ponderosae
Cinara pruinosa
Cinara pseudoschwartzii
Cinara pseudotaxifoliae
Cinara pseudotsugae
Cinara puerca
Cinara pulverulens
Cinara radicivora
Cinara rara
Cinara rigidae
Cinara rubicunda
Cinara russellae
Cinara saccharinipini
Cinara saskensis
Cinara schuhi
Cinara schwarzii
Cinara setulosa
Cinara sibiricae
Cinara sitchensis
Cinara solitaria
Cinara sonata
Cinara soplada
Cinara spiculosa
Cinara splendens
Cinara strobi
Cinara subterranea
Cinara taedae
Cinara tanneri
Cinara terminalis
Cinara thatcheri
Cinara tonaluca
Cinara tsugae
Cinara tujafilina
Cinara vagabunda
Cinara vandykei
Cinara villosa
Cinara wahhaka
Cinara wahluca
Cinara wahtolca
Cinara watsoni
Cinara westi
Cinara westi
Cinara yukona
Cinara zoarcbursara
Clydesmithia canadensis
Colopha graminis
Colopha ulmicola
Coloradoa absinthiella
Coloradoa absinthii
Coloradoa achilleae
Coloradoa angelicae
Coloradoa rufomaculata
Coloradoa tanacetina
Colorodoa abrotani
Colorodoa artemisiae
Cornaphis populi
Corylobium avellanae
Cryptaphis bromi
Cryptaphis poae
Cryptomyzus galeopsidis
Cryptomyzus ribis
Ctenocallis setosa
Ctenocallis setosus
Ctenocallis zelkowae (Shinji)
Dactynotus orientalis
Daktulosphaira vitifoliae
Decorosiphon corynothrix
Delphiniobium canadense
Delphiniobium junackianum
Diphyllaphis microtrema
Diuraphis (Holcaphis) agropyronophaga
Diuraphis (Holcaphis) frequens
Diuraphis (Holcaphis) holci
Diuraphis (Holcaphis) tritici
Diuraphis frequens
Diuraphis holci
Diuraphis mexicana
Diuraphis noxia
Diuraphis tritici 
Drepanaphis acerifoliae
Drepanaphis carolinensis
Drepanaphis choanotricha
Drepanaphis granovskyi
Drepanaphis idahoensis
